time,temp,rhum,prcp,snwd,wdir,wspd,wpgt,pres,tsun,cldc,coco,station_id,station_name
2025-01-01 00:00:00,7.2,100,0.0,,304,11.5,,1018.9,,8,5,42137,Karnal
2025-01-01 00:00:00,7.2,100,0.0,,304,11.5,,1018.9,,8,5,42137,Karnal
2025-01-01 01:00:00,7.6,99,0.0,,293,11.2,,1018.9,,8,5,42137,Karnal
2025-01-01 01:00:00,7.6,99,0.0,,293,11.2,,1018.9,,8,5,42137,Karnal
2025-01-01 02:00:00,7.8,99,0.0,,286,10.1,,1018.9,,8,5,42137,Karnal
2025-01-01 02:00:00,7.8,99,0.0,,286,10.1,,1018.9,,8,5,42137,Karnal
2025-01-01 03:00:00,9.0,89,0.0,,0,0.0,,1021.0,,8,5,42137,Karnal
2025-01-01 03:00:00,9.0,89,0.0,,0,0.0,,1021.0,,8,5,42137,Karnal
2025-01-01 04:00:00,9.1,96,0.0,,301,13.3,,1020.2,,8,5,42137,Karnal
2025-01-01 04:00:00,9.1,96,0.0,,301,13.3,,1020.2,,8,5,42137,Karnal
2025-01-01 05:00:00,10.7,88,0.0,,302,12.6,,1020.4,,8,5,42137,Karnal
2025-01-01 05:00:00,10.7,88,0.0,,302,12.6,,1020.4,,8,5,42137,Karnal
2025-01-01 06:00:00,12.0,82,0.0,,301,12.2,,1020.0,,8,3,42137,Karnal
2025-01-01 06:00:00,12.0,82,0.0,,301,12.2,,1020.0,,8,3,42137,Karnal
2025-01-01 07:00:00,13.8,77,0.0,,297,10.1,,1019.0,,2,3,42137,Karnal
2025-01-01 07:00:00,13.8,77,0.0,,297,10.1,,1019.0,,2,3,42137,Karnal
2025-01-01 08:00:00,15.1,77,0.0,,291,9.7,,1017.6,,1,2,42137,Karnal
2025-01-01 08:00:00,15.1,77,0.0,,291,9.7,,1017.6,,1,2,42137,Karnal
2025-01-01 09:00:00,15.5,78,0.0,,279,10.1,,1016.8,,1,2,42137,Karnal
2025-01-01 09:00:00,15.5,78,0.0,,279,10.1,,1016.8,,1,2,42137,Karnal
2025-01-01 10:00:00,15.6,79,0.0,,271,11.2,,1016.7,,1,1,42137,Karnal
2025-01-01 10:00:00,15.6,79,0.0,,271,11.2,,1016.7,,1,1,42137,Karnal
2025-01-01 11:00:00,15.0,83,0.0,,270,9.7,,1016.6,,1,1,42137,Karnal
2025-01-01 11:00:00,15.0,83,0.0,,270,9.7,,1016.6,,1,1,42137,Karnal
2025-01-01 12:00:00,13.0,91,0.0,,273,8.3,,1016.8,,5,2,42137,Karnal
2025-01-01 12:00:00,13.0,91,0.0,,273,8.3,,1016.8,,5,2,42137,Karnal
2025-01-01 13:00:00,12.1,93,0.0,,285,9.0,,1017.6,,6,3,42137,Karnal
2025-01-01 13:00:00,12.1,93,0.0,,285,9.0,,1017.6,,6,3,42137,Karnal
2025-01-01 14:00:00,10.3,94,0.0,,297,7.6,,1019.2,,8,3,42137,Karnal
2025-01-01 14:00:00,10.3,94,0.0,,297,7.6,,1019.2,,8,3,42137,Karnal
2025-01-01 15:00:00,9.9,96,0.0,,304,7.6,,1019.6,,2,3,42137,Karnal
2025-01-01 15:00:00,9.9,96,0.0,,304,7.6,,1019.6,,2,3,42137,Karnal
2025-01-01 16:00:00,9.3,96,0.0,,303,6.8,,1019.5,,6,2,42137,Karnal
2025-01-01 16:00:00,9.3,96,0.0,,303,6.8,,1019.5,,6,2,42137,Karnal
2025-01-01 17:00:00,8.8,97,0.0,,301,7.2,,1019.5,,4,3,42137,Karnal
2025-01-01 17:00:00,8.8,97,0.0,,301,7.2,,1019.5,,4,3,42137,Karnal
2025-01-01 18:00:00,8.7,97,0.0,,306,7.9,,1019.1,,4,3,42137,Karnal
2025-01-01 18:00:00,8.7,97,0.0,,306,7.9,,1019.1,,4,3,42137,Karnal
2025-01-01 19:00:00,7.5,99,0.0,,305,6.8,,1018.4,,2,3,42137,Karnal
2025-01-01 19:00:00,7.5,99,0.0,,305,6.8,,1018.4,,2,3,42137,Karnal
2025-01-01 20:00:00,7.2,99,0.0,,290,7.6,,1017.9,,3,2,42137,Karnal
2025-01-01 20:00:00,7.2,99,0.0,,290,7.6,,1017.9,,3,2,42137,Karnal
2025-01-01 21:00:00,7.4,99,0.0,,311,9.0,,1017.2,,4,2,42137,Karnal
2025-01-01 21:00:00,7.4,99,0.0,,311,9.0,,1017.2,,4,2,42137,Karnal
2025-01-01 22:00:00,7.5,99,0.0,,291,9.4,,1016.9,,4,3,42137,Karnal
2025-01-01 22:00:00,7.5,99,0.0,,291,9.4,,1016.9,,4,3,42137,Karnal
2025-01-01 23:00:00,7.5,98,0.0,,281,11.2,,1017.0,,2,3,42137,Karnal
2025-01-01 23:00:00,7.5,98,0.0,,281,11.2,,1017.0,,2,3,42137,Karnal
2025-01-02 00:00:00,7.5,97,0.0,,288,11.9,,1016.7,,7,2,42137,Karnal
2025-01-02 00:00:00,7.5,97,0.0,,288,11.9,,1016.7,,7,2,42137,Karnal
2025-01-02 01:00:00,7.6,96,0.0,,284,11.9,,1017.1,,6,3,42137,Karnal
2025-01-02 01:00:00,7.6,96,0.0,,284,11.9,,1017.1,,6,3,42137,Karnal
2025-01-02 02:00:00,7.4,95,0.0,,284,10.4,,1018.1,,7,3,42137,Karnal
2025-01-02 02:00:00,7.4,95,0.0,,284,10.4,,1018.1,,7,3,42137,Karnal
2025-01-02 03:00:00,8.8,95,0.0,,0,0.0,,1020.0,,8,3,42137,Karnal
2025-01-02 03:00:00,8.8,95,0.0,,0,0.0,,1020.0,,8,3,42137,Karnal
2025-01-02 04:00:00,10.7,87,0.0,,301,9.4,,1020.0,,4,3,42137,Karnal
2025-01-02 04:00:00,10.7,87,0.0,,301,9.4,,1020.0,,4,3,42137,Karnal
2025-01-02 05:00:00,11.8,85,0.0,,317,8.6,,1020.4,,1,3,42137,Karnal
2025-01-02 05:00:00,11.8,85,0.0,,317,8.6,,1020.4,,1,3,42137,Karnal
2025-01-02 06:00:00,13.8,80,0.0,,311,8.6,,1019.9,,2,2,42137,Karnal
2025-01-02 06:00:00,13.8,80,0.0,,311,8.6,,1019.9,,2,2,42137,Karnal
2025-01-02 07:00:00,15.6,77,0.0,,304,8.6,,1018.7,,6,2,42137,Karnal
2025-01-02 07:00:00,15.6,77,0.0,,304,8.6,,1018.7,,6,2,42137,Karnal
2025-01-02 08:00:00,16.9,76,0.0,,294,10.4,,1017.6,,8,3,42137,Karnal
2025-01-02 08:00:00,16.9,76,0.0,,294,10.4,,1017.6,,8,3,42137,Karnal
2025-01-02 09:00:00,17.4,76,0.0,,288,11.2,,1016.8,,8,3,42137,Karnal
2025-01-02 09:00:00,17.4,76,0.0,,288,11.2,,1016.8,,8,3,42137,Karnal
2025-01-02 10:00:00,17.6,76,0.0,,293,11.2,,1016.7,,8,3,42137,Karnal
2025-01-02 10:00:00,17.6,76,0.0,,293,11.2,,1016.7,,8,3,42137,Karnal
2025-01-02 11:00:00,16.8,81,0.0,,284,8.6,,1016.7,,8,3,42137,Karnal
2025-01-02 11:00:00,16.8,81,0.0,,284,8.6,,1016.7,,8,3,42137,Karnal
2025-01-02 12:00:00,14.8,91,0.0,,274,7.9,,1016.7,,8,3,42137,Karnal
2025-01-02 12:00:00,14.8,91,0.0,,274,7.9,,1016.7,,8,3,42137,Karnal
2025-01-02 13:00:00,13.7,92,0.0,,281,9.0,,1017.3,,8,3,42137,Karnal
2025-01-02 13:00:00,13.7,92,0.0,,281,9.0,,1017.3,,8,3,42137,Karnal
2025-01-02 14:00:00,12.9,92,0.0,,290,9.0,,1017.6,,8,3,42137,Karnal
2025-01-02 14:00:00,12.9,92,0.0,,290,9.0,,1017.6,,8,3,42137,Karnal
2025-01-02 15:00:00,10.8,94,0.0,,297,6.8,,1018.4,,8,3,42137,Karnal
2025-01-02 15:00:00,10.8,94,0.0,,297,6.8,,1018.4,,8,3,42137,Karnal
2025-01-02 16:00:00,10.1,95,0.0,,304,6.5,,1018.7,,8,3,42137,Karnal
2025-01-02 16:00:00,10.1,95,0.0,,304,6.5,,1018.7,,8,3,42137,Karnal
2025-01-02 17:00:00,9.7,95,0.0,,313,6.1,,1018.7,,8,3,42137,Karnal
2025-01-02 17:00:00,9.7,95,0.0,,313,6.1,,1018.7,,8,3,42137,Karnal
2025-01-02 18:00:00,9.2,95,0.0,,323,6.1,,1018.6,,8,3,42137,Karnal
2025-01-02 18:00:00,9.2,95,0.0,,323,6.1,,1018.6,,8,3,42137,Karnal
2025-01-02 19:00:00,8.5,96,0.0,,315,5.0,,1018.3,,8,3,42137,Karnal
2025-01-02 19:00:00,8.5,96,0.0,,315,5.0,,1018.3,,8,3,42137,Karnal
2025-01-02 20:00:00,7.8,99,0.0,,292,5.4,,1018.2,,8,3,42137,Karnal
2025-01-02 20:00:00,7.8,99,0.0,,292,5.4,,1018.2,,8,3,42137,Karnal
2025-01-02 21:00:00,7.7,99,0.0,,283,5.8,,1018.1,,8,3,42137,Karnal
2025-01-02 21:00:00,7.7,99,0.0,,283,5.8,,1018.1,,8,3,42137,Karnal
2025-01-02 22:00:00,7.8,100,0.0,,288,6.8,,1017.8,,8,3,42137,Karnal
2025-01-02 22:00:00,7.8,100,0.0,,288,6.8,,1017.8,,8,3,42137,Karnal
2025-01-02 23:00:00,8.0,100,0.0,,300,7.6,,1017.4,,8,5,42137,Karnal
2025-01-02 23:00:00,8.0,100,0.0,,300,7.6,,1017.4,,8,5,42137,Karnal
2025-01-03 00:00:00,8.0,99,0.0,,296,7.2,,1017.4,,8,3,42137,Karnal
2025-01-03 00:00:00,8.0,99,0.0,,296,7.2,,1017.4,,8,3,42137,Karnal
2025-01-03 01:00:00,7.2,99,0.0,,284,6.1,,1018.6,,8,3,42137,Karnal
2025-01-03 01:00:00,7.2,99,0.0,,284,6.1,,1018.6,,8,3,42137,Karnal
2025-01-03 02:00:00,7.5,99,0.0,,311,5.8,,1019.1,,8,5,42137,Karnal
2025-01-03 02:00:00,7.5,99,0.0,,311,5.8,,1019.1,,8,5,42137,Karnal
2025-01-03 03:00:00,10.4,97,0.0,,0,0.0,,1020.4,,8,5,42137,Karnal
2025-01-03 03:00:00,10.4,97,0.0,,0,0.0,,1020.4,,8,5,42137,Karnal
2025-01-03 04:00:00,9.3,98,0.0,,331,5.4,,1020.1,,8,5,42137,Karnal
2025-01-03 04:00:00,9.3,98,0.0,,331,5.4,,1020.1,,8,5,42137,Karnal
2025-01-03 05:00:00,11.6,92,0.0,,298,4.3,,1020.5,,8,5,42137,Karnal
2025-01-03 05:00:00,11.6,92,0.0,,298,4.3,,1020.5,,8,5,42137,Karnal
2025-01-03 06:00:00,14.1,86,0.0,,290,4.7,,1020.0,,8,3,42137,Karnal
2025-01-03 06:00:00,14.1,86,0.0,,290,4.7,,1020.0,,8,3,42137,Karnal
2025-01-03 07:00:00,16.3,80,0.0,,294,5.4,,1018.9,,8,3,42137,Karnal
2025-01-03 07:00:00,16.3,80,0.0,,294,5.4,,1018.9,,8,3,42137,Karnal
2025-01-03 08:00:00,17.9,74,0.0,,298,6.1,,1017.7,,7,3,42137,Karnal
2025-01-03 08:00:00,17.9,74,0.0,,298,6.1,,1017.7,,7,3,42137,Karnal
2025-01-03 09:00:00,18.7,72,0.0,,297,6.8,,1016.8,,7,3,42137,Karnal
2025-01-03 09:00:00,18.7,72,0.0,,297,6.8,,1016.8,,7,3,42137,Karnal
2025-01-03 10:00:00,18.8,73,0.0,,294,6.8,,1016.1,,8,3,42137,Karnal
2025-01-03 10:00:00,18.8,73,0.0,,294,6.8,,1016.1,,8,3,42137,Karnal
2025-01-03 11:00:00,17.6,81,0.0,,287,5.4,,1016.0,,4,3,42137,Karnal
2025-01-03 11:00:00,17.6,81,0.0,,287,5.4,,1016.0,,4,3,42137,Karnal
2025-01-03 12:00:00,14.6,90,0.0,,292,6.8,,1016.1,,2,3,42137,Karnal
2025-01-03 12:00:00,14.6,90,0.0,,292,6.8,,1016.1,,2,3,42137,Karnal
2025-01-03 13:00:00,13.3,93,0.0,,293,7.6,,1016.3,,1,2,42137,Karnal
2025-01-03 13:00:00,13.3,93,0.0,,293,7.6,,1016.3,,1,2,42137,Karnal
2025-01-03 14:00:00,12.5,93,0.0,,297,7.6,,1016.5,,1,2,42137,Karnal
2025-01-03 14:00:00,12.5,93,0.0,,297,7.6,,1016.5,,1,2,42137,Karnal
2025-01-03 15:00:00,11.7,93,0.0,,302,7.6,,1016.7,,1,1,42137,Karnal
2025-01-03 15:00:00,11.7,93,0.0,,302,7.6,,1016.7,,1,1,42137,Karnal
2025-01-03 16:00:00,10.0,94,0.0,,316,6.8,,1017.3,,0,2,42137,Karnal
2025-01-03 16:00:00,10.0,94,0.0,,316,6.8,,1017.3,,0,2,42137,Karnal
2025-01-03 17:00:00,9.2,95,0.0,,324,6.5,,1017.3,,1,1,42137,Karnal
2025-01-03 17:00:00,9.2,95,0.0,,324,6.5,,1017.3,,1,1,42137,Karnal
2025-01-03 18:00:00,8.6,96,0.0,,322,5.8,,1017.1,,0,1,42137,Karnal
2025-01-03 18:00:00,8.6,96,0.0,,322,5.8,,1017.1,,0,1,42137,Karnal
2025-01-03 19:00:00,8.0,97,0.0,,316,5.8,,1016.8,,0,1,42137,Karnal
2025-01-03 19:00:00,8.0,97,0.0,,316,5.8,,1016.8,,0,1,42137,Karnal
2025-01-03 20:00:00,7.7,98,0.0,,310,5.8,,1016.6,,1,1,42137,Karnal
2025-01-03 20:00:00,7.7,98,0.0,,310,5.8,,1016.6,,1,1,42137,Karnal
2025-01-03 21:00:00,8.0,100,0.0,,300,6.8,,1015.8,,8,1,42137,Karnal
2025-01-03 21:00:00,8.0,100,0.0,,300,6.8,,1015.8,,8,1,42137,Karnal
2025-01-03 22:00:00,7.4,100,0.0,,310,6.5,,1015.3,,8,5,42137,Karnal
2025-01-03 22:00:00,7.4,100,0.0,,310,6.5,,1015.3,,8,5,42137,Karnal
2025-01-03 23:00:00,7.3,100,0.0,,311,6.8,,1015.0,,8,5,42137,Karnal
2025-01-03 23:00:00,7.3,100,0.0,,311,6.8,,1015.0,,8,5,42137,Karnal
2025-01-04 00:00:00,7.4,100,0.0,,322,6.1,,1014.9,,8,5,42137,Karnal
2025-01-04 00:00:00,7.4,100,0.0,,322,6.1,,1014.9,,8,5,42137,Karnal
2025-01-04 01:00:00,7.5,100,0.0,,325,4.7,,1015.1,,8,5,42137,Karnal
2025-01-04 01:00:00,7.5,100,0.0,,325,4.7,,1015.1,,8,5,42137,Karnal
2025-01-04 02:00:00,7.5,100,0.0,,327,4.0,,1015.9,,8,5,42137,Karnal
2025-01-04 02:00:00,7.5,100,0.0,,327,4.0,,1015.9,,8,5,42137,Karnal
2025-01-04 03:00:00,9.6,100,0.0,,0,0.0,,1018.1,,8,5,42137,Karnal
2025-01-04 03:00:00,9.6,100,0.0,,0,0.0,,1018.1,,8,5,42137,Karnal
2025-01-04 04:00:00,9.4,96,0.0,,27,2.9,,1017.6,,8,5,42137,Karnal
2025-01-04 04:00:00,9.4,96,0.0,,27,2.9,,1017.6,,8,5,42137,Karnal
2025-01-04 05:00:00,11.3,92,0.0,,79,2.9,,1018.1,,8,5,42137,Karnal
2025-01-04 05:00:00,11.3,92,0.0,,79,2.9,,1018.1,,8,5,42137,Karnal
2025-01-04 06:00:00,13.6,90,0.0,,85,2.2,,1017.7,,3,5,42137,Karnal
2025-01-04 06:00:00,13.6,90,0.0,,85,2.2,,1017.7,,3,5,42137,Karnal
2025-01-04 07:00:00,15.9,85,0.0,,120,2.2,,1016.6,,1,5,42137,Karnal
2025-01-04 07:00:00,15.9,85,0.0,,120,2.2,,1016.6,,1,5,42137,Karnal
2025-01-04 08:00:00,17.5,79,0.0,,150,2.9,,1015.4,,0,1,42137,Karnal
2025-01-04 08:00:00,17.5,79,0.0,,150,2.9,,1015.4,,0,1,42137,Karnal
2025-01-04 09:00:00,18.7,75,0.0,,161,2.9,,1014.4,,0,1,42137,Karnal
2025-01-04 09:00:00,18.7,75,0.0,,161,2.9,,1014.4,,0,1,42137,Karnal
2025-01-04 10:00:00,19.0,74,0.0,,165,3.2,,1013.9,,0,1,42137,Karnal
2025-01-04 10:00:00,19.0,74,0.0,,165,3.2,,1013.9,,0,1,42137,Karnal
2025-01-04 11:00:00,18.2,81,0.0,,151,2.9,,1013.7,,0,1,42137,Karnal
2025-01-04 11:00:00,18.2,81,0.0,,151,2.9,,1013.7,,0,1,42137,Karnal
2025-01-04 12:00:00,15.4,85,0.0,,120,4.3,,1013.8,,0,1,42137,Karnal
2025-01-04 12:00:00,15.4,85,0.0,,120,4.3,,1013.8,,0,1,42137,Karnal
2025-01-04 13:00:00,13.4,90,0.0,,107,6.1,,1014.4,,0,1,42137,Karnal
2025-01-04 13:00:00,13.4,90,0.0,,107,6.1,,1014.4,,0,1,42137,Karnal
2025-01-04 14:00:00,12.4,92,0.0,,105,7.2,,1015.1,,0,1,42137,Karnal
2025-01-04 14:00:00,12.4,92,0.0,,105,7.2,,1015.1,,0,1,42137,Karnal
2025-01-04 15:00:00,12.1,92,0.0,,113,7.6,,1015.7,,0,1,42137,Karnal
2025-01-04 15:00:00,12.1,92,0.0,,113,7.6,,1015.7,,0,1,42137,Karnal
2025-01-04 16:00:00,11.8,91,0.0,,123,7.9,,1016.1,,0,1,42137,Karnal
2025-01-04 16:00:00,11.8,91,0.0,,123,7.9,,1016.1,,0,1,42137,Karnal
2025-01-04 17:00:00,11.3,92,0.0,,125,7.6,,1016.3,,0,1,42137,Karnal
2025-01-04 17:00:00,11.3,92,0.0,,125,7.6,,1016.3,,0,1,42137,Karnal
2025-01-04 18:00:00,9.5,95,0.0,,120,6.8,,1016.8,,0,1,42137,Karnal
2025-01-04 18:00:00,9.5,95,0.0,,120,6.8,,1016.8,,0,1,42137,Karnal
2025-01-04 19:00:00,8.7,96,0.0,,113,6.5,,1016.5,,0,1,42137,Karnal
2025-01-04 19:00:00,8.7,96,0.0,,113,6.5,,1016.5,,0,1,42137,Karnal
2025-01-04 20:00:00,8.3,96,0.0,,102,6.1,,1016.3,,2,1,42137,Karnal
2025-01-04 20:00:00,8.3,96,0.0,,102,6.1,,1016.3,,2,1,42137,Karnal
2025-01-04 21:00:00,8.1,97,0.0,,97,6.8,,1015.9,,5,2,42137,Karnal
2025-01-04 21:00:00,8.1,97,0.0,,97,6.8,,1015.9,,5,2,42137,Karnal
2025-01-04 22:00:00,8.1,98,0.0,,98,7.9,,1015.6,,6,3,42137,Karnal
2025-01-04 22:00:00,8.1,98,0.0,,98,7.9,,1015.6,,6,3,42137,Karnal
2025-01-04 23:00:00,8.2,99,0.0,,96,8.3,,1015.2,,8,3,42137,Karnal
2025-01-04 23:00:00,8.2,99,0.0,,96,8.3,,1015.2,,8,3,42137,Karnal
2025-01-05 00:00:00,8.0,99,0.0,,96,9.0,,1015.4,,8,5,42137,Karnal
2025-01-05 00:00:00,8.0,99,0.0,,96,9.0,,1015.4,,8,5,42137,Karnal
2025-01-05 01:00:00,7.9,100,0.0,,106,9.7,,1015.7,,8,5,42137,Karnal
2025-01-05 01:00:00,7.9,100,0.0,,106,9.7,,1015.7,,8,5,42137,Karnal
2025-01-05 02:00:00,8.3,100,0.0,,105,10.4,,1016.6,,8,5,42137,Karnal
2025-01-05 02:00:00,8.3,100,0.0,,105,10.4,,1016.6,,8,5,42137,Karnal
2025-01-05 03:00:00,9.0,99,0.0,,109,11.5,,1017.3,,8,5,42137,Karnal
2025-01-05 03:00:00,9.0,99,0.0,,109,11.5,,1017.3,,8,5,42137,Karnal
2025-01-05 04:00:00,9.9,97,0.0,,115,13.3,,1018.2,,8,5,42137,Karnal
2025-01-05 04:00:00,9.9,97,0.0,,115,13.3,,1018.2,,8,5,42137,Karnal
2025-01-05 05:00:00,12.0,89,0.0,,116,12.2,,1018.6,,7,5,42137,Karnal
2025-01-05 05:00:00,12.0,89,0.0,,116,12.2,,1018.6,,7,5,42137,Karnal
2025-01-05 06:00:00,14.0,86,0.0,,114,8.6,,1018.3,,1,5,42137,Karnal
2025-01-05 06:00:00,14.0,86,0.0,,114,8.6,,1018.3,,1,5,42137,Karnal
2025-01-05 07:00:00,15.5,83,0.0,,108,7.2,,1017.1,,0,1,42137,Karnal
2025-01-05 07:00:00,15.5,83,0.0,,108,7.2,,1017.1,,0,1,42137,Karnal
2025-01-05 08:00:00,16.8,79,0.0,,102,7.6,,1015.7,,0,1,42137,Karnal
2025-01-05 08:00:00,16.8,79,0.0,,102,7.6,,1015.7,,0,1,42137,Karnal
2025-01-05 09:00:00,17.9,74,0.0,,110,10.1,,1015.1,,0,1,42137,Karnal
2025-01-05 09:00:00,17.9,74,0.0,,110,10.1,,1015.1,,0,1,42137,Karnal
2025-01-05 10:00:00,18.1,73,0.0,,113,11.2,,1014.3,,0,1,42137,Karnal
2025-01-05 10:00:00,18.1,73,0.0,,113,11.2,,1014.3,,0,1,42137,Karnal
2025-01-05 11:00:00,17.3,78,0.0,,111,8.6,,1014.0,,0,1,42137,Karnal
2025-01-05 11:00:00,17.3,78,0.0,,111,8.6,,1014.0,,0,1,42137,Karnal
2025-01-05 12:00:00,14.7,88,0.0,,103,7.2,,1014.2,,0,1,42137,Karnal
2025-01-05 12:00:00,14.7,88,0.0,,103,7.2,,1014.2,,0,1,42137,Karnal
2025-01-05 13:00:00,13.4,89,0.0,,103,7.6,,1015.0,,0,1,42137,Karnal
2025-01-05 13:00:00,13.4,89,0.0,,103,7.6,,1015.0,,0,1,42137,Karnal
2025-01-05 14:00:00,12.2,90,0.0,,106,7.2,,1016.3,,0,1,42137,Karnal
2025-01-05 14:00:00,12.2,90,0.0,,106,7.2,,1016.3,,0,1,42137,Karnal
2025-01-05 15:00:00,11.8,91,0.0,,110,7.9,,1016.9,,0,1,42137,Karnal
2025-01-05 15:00:00,11.8,91,0.0,,110,7.9,,1016.9,,0,1,42137,Karnal
2025-01-05 16:00:00,11.5,92,0.0,,113,8.3,,1017.3,,0,1,42137,Karnal
2025-01-05 16:00:00,11.5,92,0.0,,113,8.3,,1017.3,,0,1,42137,Karnal
2025-01-05 17:00:00,11.1,93,0.0,,111,8.6,,1017.3,,0,1,42137,Karnal
2025-01-05 17:00:00,11.1,93,0.0,,111,8.6,,1017.3,,0,1,42137,Karnal
2025-01-05 18:00:00,10.6,95,0.0,,113,7.2,,1017.4,,0,1,42137,Karnal
2025-01-05 18:00:00,10.6,95,0.0,,113,7.2,,1017.4,,0,1,42137,Karnal
2025-01-05 19:00:00,9.9,97,0.0,,125,6.8,,1016.8,,0,1,42137,Karnal
2025-01-05 19:00:00,9.9,97,0.0,,125,6.8,,1016.8,,0,1,42137,Karnal
2025-01-05 20:00:00,9.7,97,0.0,,114,6.5,,1016.6,,0,1,42137,Karnal
2025-01-05 20:00:00,9.7,97,0.0,,114,6.5,,1016.6,,0,1,42137,Karnal
2025-01-05 21:00:00,9.0,98,0.0,,103,5.0,,1016.4,,0,1,42137,Karnal
2025-01-05 21:00:00,9.0,98,0.0,,103,5.0,,1016.4,,0,1,42137,Karnal
2025-01-05 22:00:00,8.7,99,0.0,,77,5.0,,1015.7,,7,1,42137,Karnal
2025-01-05 22:00:00,8.7,99,0.0,,77,5.0,,1015.7,,7,1,42137,Karnal
2025-01-05 23:00:00,9.0,99,0.4,,38,2.5,,1016.0,,8,8,42137,Karnal
2025-01-05 23:00:00,9.0,99,0.4,,38,2.5,,1016.0,,8,8,42137,Karnal
2025-01-06 00:00:00,9.6,99,0.9,,298,2.9,,1016.7,,8,8,42137,Karnal
2025-01-06 00:00:00,9.6,99,0.9,,298,2.9,,1016.7,,8,8,42137,Karnal
2025-01-06 01:00:00,9.7,99,0.6,,43,6.5,,1016.6,,6,8,42137,Karnal
2025-01-06 01:00:00,9.7,99,0.6,,43,6.5,,1016.6,,6,8,42137,Karnal
2025-01-06 02:00:00,9.6,99,0.2,,72,6.5,,1017.1,,6,17,42137,Karnal
2025-01-06 02:00:00,9.6,99,0.2,,72,6.5,,1017.1,,6,17,42137,Karnal
2025-01-06 03:00:00,9.2,100,0.0,,0,0.0,,1018.7,,2,3,42137,Karnal
2025-01-06 03:00:00,9.2,100,0.0,,0,0.0,,1018.7,,2,3,42137,Karnal
2025-01-06 04:00:00,12.5,95,0.0,,99,4.3,,1018.3,,1,2,42137,Karnal
2025-01-06 04:00:00,12.5,95,0.0,,99,4.3,,1018.3,,1,2,42137,Karnal
2025-01-06 05:00:00,13.6,91,0.0,,142,4.0,,1019.7,,8,2,42137,Karnal
2025-01-06 05:00:00,13.6,91,0.0,,142,4.0,,1019.7,,8,2,42137,Karnal
2025-01-06 06:00:00,15.3,87,0.0,,256,1.8,,1018.8,,2,5,42137,Karnal
2025-01-06 06:00:00,15.3,87,0.0,,256,1.8,,1018.8,,2,5,42137,Karnal
2025-01-06 07:00:00,16.6,80,0.0,,289,2.5,,1018.3,,1,2,42137,Karnal
2025-01-06 07:00:00,16.6,80,0.0,,289,2.5,,1018.3,,1,2,42137,Karnal
2025-01-06 08:00:00,17.5,74,0.0,,271,5.0,,1017.3,,0,1,42137,Karnal
2025-01-06 08:00:00,17.5,74,0.0,,271,5.0,,1017.3,,0,1,42137,Karnal
2025-01-06 09:00:00,17.7,72,0.0,,287,8.6,,1016.4,,1,1,42137,Karnal
2025-01-06 09:00:00,17.7,72,0.0,,287,8.6,,1016.4,,1,1,42137,Karnal
2025-01-06 10:00:00,18.0,68,0.0,,338,8.3,,1016.4,,3,1,42137,Karnal
2025-01-06 10:00:00,18.0,68,0.0,,338,8.3,,1016.4,,3,1,42137,Karnal
2025-01-06 11:00:00,16.9,76,0.0,,328,9.0,,1016.1,,0,2,42137,Karnal
2025-01-06 11:00:00,16.9,76,0.0,,328,9.0,,1016.1,,0,2,42137,Karnal
2025-01-06 12:00:00,14.7,86,0.0,,304,9.0,,1016.1,,0,1,42137,Karnal
2025-01-06 12:00:00,14.7,86,0.0,,304,9.0,,1016.1,,0,1,42137,Karnal
2025-01-06 13:00:00,13.5,87,0.0,,303,11.9,,1016.6,,0,1,42137,Karnal
2025-01-06 13:00:00,13.5,87,0.0,,303,11.9,,1016.6,,0,1,42137,Karnal
2025-01-06 14:00:00,13.0,88,0.0,,302,11.9,,1016.9,,0,1,42137,Karnal
2025-01-06 14:00:00,13.0,88,0.0,,302,11.9,,1016.9,,0,1,42137,Karnal
2025-01-06 15:00:00,12.1,93,0.0,,301,12.2,,1018.0,,0,1,42137,Karnal
2025-01-06 15:00:00,12.1,93,0.0,,301,12.2,,1018.0,,0,1,42137,Karnal
2025-01-06 16:00:00,11.8,94,0.0,,302,12.2,,1018.2,,0,1,42137,Karnal
2025-01-06 16:00:00,11.8,94,0.0,,302,12.2,,1018.2,,0,1,42137,Karnal
2025-01-06 17:00:00,11.4,95,0.0,,300,11.5,,1018.4,,0,1,42137,Karnal
2025-01-06 17:00:00,11.4,95,0.0,,300,11.5,,1018.4,,0,1,42137,Karnal
2025-01-06 18:00:00,11.0,95,0.0,,299,11.5,,1018.2,,0,1,42137,Karnal
2025-01-06 18:00:00,11.0,95,0.0,,299,11.5,,1018.2,,0,1,42137,Karnal
2025-01-06 19:00:00,10.7,95,0.0,,298,12.6,,1017.9,,0,1,42137,Karnal
2025-01-06 19:00:00,10.7,95,0.0,,298,12.6,,1017.9,,0,1,42137,Karnal
2025-01-06 20:00:00,10.8,96,0.0,,300,13.0,,1017.5,,0,1,42137,Karnal
2025-01-06 20:00:00,10.8,96,0.0,,300,13.0,,1017.5,,0,1,42137,Karnal
2025-01-06 21:00:00,10.5,97,0.0,,301,12.6,,1017.2,,0,1,42137,Karnal
2025-01-06 21:00:00,10.5,97,0.0,,301,12.6,,1017.2,,0,1,42137,Karnal
